Quantity,Sales,Customer Name,Month-Year,Month,Year,Order ID,Product Category,Order_ID,Customer_ID
0,0,Henry Hunt,01-03-2017,3,01-01-2017,846968-3-2017,Travel,846968-3-2017,1970
0,0,Garry Chapman,01-10-2018,10,01-01-2018,288699-10-2018,Health,288699-10-2018,1917
0,0,Jenna Hall,01-02-2018,2,01-01-2018,611102-2-2018,Health,611102-2-2018,1775
0,0,Julian Baker,01-06-2018,6,01-01-2018,872979-6-2018,Dining,872979-6-2018,1588
0,0,Robert Stevens,01-12-2019,12,01-01-2019,617439-12-2019,Health,617439-12-2019,1841
46,874,Dexter Armstrong,01-06-2015,6,01-01-2015,600782-6-2015,Apparel,600782-6-2015,1936
11,470,Eric Clark,01-06-2015,6,01-01-2015,646559-6-2015,Dining,646559-6-2015,2217
46,669,Valeria Brown,01-04-2015,4,01-01-2015,541265-4-2015,Travel,541265-4-2015,1681
0,0,Miranda Thomas,01-05-2018,5,01-01-2018,275178-5-2018,Departmental,275178-5-2018,1565
0,0,Lucas Nelson,01-01-2019,1,01-01-2019,294833-1-2019,Dining,294833-1-2019,1846
0,0,Adrian Barnes,01-12-2019,12,01-01-2019,707342-12-2019,Apparel,707342-12-2019,2120
22,126,Amy Lloyd,01-10-2015,10,01-01-2015,780231-10-2015,Dining,780231-10-2015,1528
58,968,Stella Russell,01-09-2015,9,01-01-2015,775637-9-2015,Accessories,775637-9-2015,2016
0,0,Honey Cunningham,01-06-2018,6,01-01-2018,895814-6-2018,Departmental,895814-6-2018,1870
0,0,Cherry Riley,01-11-2016,11,01-01-2016,856092-11-2016,Dining,856092-11-2016,2004
0,0,Jasmine Alexander,01-02-2016,2,01-01-2016,396240-2-2016,Departmental,396240-2-2016,2038
0,0,Elian Grant,01-07-2016,7,01-01-2016,879286-7-2016,Dining,879286-7-2016,1748
0,0,Aiden Hill,01-07-2016,7,01-01-2016,601935-7-2016,Accessories,601935-7-2016,1808
0,0,Amelia Riley,01-09-2019,9,01-01-2019,314354-9-2019,Dining,314354-9-2019,1849
0,0,Natalie Harrison,01-03-2019,3,01-01-2019,339737-3-2019,Dining,339737-3-2019,1698
0,0,Lucy Jones,01-02-2017,2,01-01-2017,939314-2-2017,Accessories,939314-2-2017,1872
0,0,Jared Phillips,01-03-2019,3,01-01-2019,456189-3-2019,Health,456189-3-2019,1797
0,0,Spencer Kelvin,01-10-2016,10,01-01-2016,678541-10-2016,Dining,678541-10-2016,1640
0,0,Abigail Scott,01-05-2019,5,01-01-2019,765227-5-2019,Apparel,765227-5-2019,2206
0,0,Olivia Carter,01-03-2017,3,01-01-2017,711088-3-2017,Apparel,711088-3-2017,1830
0,0,Kelvin Owens,01-08-2019,8,01-01-2019,931094-8-2019,Dining,931094-8-2019,1908
0,0,Julia Clark,01-09-2019,9,01-01-2019,845044-9-2019,Books,845044-9-2019,1982
0,0,Paige Richards,01-10-2019,10,01-01-2019,420544-10-2019,Dining,420544-10-2019,1598
0,0,Alan Thomas,01-11-2018,11,01-01-2018,246338-11-2018,Departmental,246338-11-2018,2103
0,0,Jared Harper,01-04-2019,4,01-01-2019,354483-4-2019,Travel,354483-4-2019,2146
0,0,Jared Phillips,01-07-2019,7,01-01-2019,252796-7-2019,Apparel,252796-7-2019,1797
0,0,Ryan Brown,01-04-2016,4,01-01-2016,251970-4-2016,Books,251970-4-2016,1624
0,0,Amelia Taylor,01-09-2018,9,01-01-2018,344034-9-2018,Health,344034-9-2018,1998
0,0,Abraham Dixon,01-04-2019,4,01-01-2019,468335-4-2019,Dining,468335-4-2019,1794
0,0,Sawyer Cooper,01-11-2016,11,01-01-2016,788611-11-2016,Health,788611-11-2016,2129
76,106,Jenna Johnston,01-12-2015,12,01-01-2015,525617-12-2015,Apparel,525617-12-2015,1898
0,0,Jessica Murphy,01-01-2018,1,01-01-2018,862776-1-2018,Departmental,862776-1-2018,1880
0,0,Alexia Lloyd,01-11-2018,11,01-01-2018,843741-11-2018,Travel,843741-11-2018,2168
0,0,Ned Turner,01-12-2019,12,01-01-2019,920324-12-2019,Health,920324-12-2019,1780
0,0,Frederick Douglas,01-12-2019,12,01-01-2019,391651-12-2019,Dining,391651-12-2019,2132
0,0,Abigail Scott,01-02-2016,2,01-01-2016,796692-2-2016,Accessories,796692-2-2016,2206
0,0,Alan Thomas,01-03-2019,3,01-01-2019,359567-3-2019,Health,359567-3-2019,2103
97,403,Olivia Carter,01-04-2015,4,01-01-2015,279401-4-2015,Apparel,279401-4-2015,1830
0,0,Brad Barnes,01-01-2019,1,01-01-2019,422762-1-2019,Dining,422762-1-2019,2184
0,0,Henry Henderson,01-04-2018,4,01-01-2018,830811-4-2018,Travel,830811-4-2018,1706
0,0,Abigail Craig,01-10-2019,10,01-01-2019,567637-10-2019,Apparel,567637-10-2019,2030
46,148,Oliver Stewart,01-08-2015,8,01-01-2015,898411-8-2015,Travel,898411-8-2015,1539
0,0,Ashton Brown,01-04-2018,4,01-01-2018,521738-4-2018,Travel,521738-4-2018,2125
0,0,Jessica Barnes,01-01-2016,1,01-01-2016,824920-1-2016,Dining,824920-1-2016,2167
0,0,Lana Spencer,01-06-2019,6,01-01-2019,194207-6-2019,Accessories,194207-6-2019,1597
0,0,Alexia Holmes,01-07-2018,7,01-01-2018,517209-7-2018,Apparel,517209-7-2018,1743
0,0,Chester Higgins,01-08-2016,8,01-01-2016,125134-8-2016,Travel,125134-8-2016,1996
0,0,Barrett Chelsea,01-06-2019,6,01-01-2019,889613-6-2019,Accessories,889613-6-2019,1724
0,0,Foster Preston,01-07-2016,7,01-01-2016,144485-7-2016,Dining,144485-7-2016,1842
0,0,Lana Scott,01-02-2017,2,01-01-2017,631941-2-2017,Travel,631941-2-2017,1831
0,0,Tony Nelson,01-09-2017,9,01-01-2017,610645-9-2017,Departmental,610645-9-2017,1658
0,0,Melanie Cunningham,01-02-2016,2,01-01-2016,692769-2-2016,Dining,692769-2-2016,1769
0,0,Victor Campbell,01-06-2016,6,01-01-2016,272942-6-2016,Accessories,272942-6-2016,1652
59,127,Lucas Turner,01-06-2015,6,01-01-2015,667427-6-2015,Departmental,667427-6-2015,1636
0,0,Nicole Evans,01-05-2018,5,01-01-2018,100403-5-2018,Dining,100403-5-2018,2104
0,0,Edwin Mitchell,01-07-2019,7,01-01-2019,492665-7-2019,Travel,492665-7-2019,1792
0,0,Leonardo Owens,01-10-2017,10,01-01-2017,256130-10-2017,Books,256130-10-2017,1614
0,0,Isabella Warren,01-04-2017,4,01-01-2017,784173-4-2017,Books,784173-4-2017,2181
0,0,Mason Sam,01-04-2018,4,01-01-2018,811425-4-2018,Travel,811425-4-2018,2002
0,0,Adrian Robinson,01-09-2016,9,01-01-2016,652103-9-2016,Books,652103-9-2016,1601
0,0,Dominik Thomas,01-03-2017,3,01-01-2017,305892-3-2017,Apparel,305892-3-2017,1918
56,973,Myra Kelley,01-02-2015,2,01-01-2015,206325-2-2015,Health,206325-2-2015,2141
0,0,Reid Payne,01-02-2017,2,01-01-2017,392012-2-2017,Health,392012-2-2017,2202
31,625,Lucas Nelson,01-08-2015,8,01-01-2015,499163-8-2015,Books,499163-8-2015,1846
0,0,Olivia Richardson,01-09-2017,9,01-01-2017,723866-9-2017,Travel,723866-9-2017,1672
0,0,Leonardo Moore,01-09-2019,9,01-01-2019,755672-9-2019,Books,755672-9-2019,1816
0,0,Brad Barnes,01-09-2019,9,01-01-2019,942713-9-2019,Apparel,942713-9-2019,2184
0,0,Annabella Smith,01-10-2016,10,01-01-2016,358990-10-2016,Books,358990-10-2016,2187
82,449,Lily Stewart,01-04-2015,4,01-01-2015,211906-4-2015,Travel,211906-4-2015,1937
0,0,Darcy Chapman,01-09-2016,9,01-01-2016,567649-9-2016,Books,567649-9-2016,2140
0,0,Carina Ryan,01-12-2018,12,01-01-2018,119002-12-2018,Travel,119002-12-2018,2149
81,538,Dainton Allen,01-10-2015,10,01-01-2015,531242-10-2015,Accessories,531242-10-2015,1894
0,0,Fenton Kelly,01-06-2016,6,01-01-2016,326051-6-2016,Travel,326051-6-2016,1963
0,0,Rebecca Holmes,01-05-2019,5,01-01-2019,393163-5-2019,Departmental,393163-5-2019,1978
0,0,Chloe Cooper,01-02-2018,2,01-01-2018,519166-2-2018,Health,519166-2-2018,2094
0,0,Nicole Evans,01-07-2019,7,01-01-2019,131448-7-2019,Accessories,131448-7-2019,2104
0,0,Steven Walker,01-07-2018,7,01-01-2018,622286-7-2018,Books,622286-7-2018,1694
0,0,Mary Foster,01-05-2017,5,01-01-2017,786682-5-2017,Dining,786682-5-2017,1817
0,0,Blake Wilson,01-06-2017,6,01-01-2017,785684-6-2017,Apparel,785684-6-2017,1621
0,0,Natalie Harrison,01-11-2018,11,01-01-2018,342624-11-2018,Books,342624-11-2018,1698
0,0,Abigail Ferguson,01-05-2016,5,01-01-2016,846566-5-2016,Health,846566-5-2016,2100
0,0,Jenna Johnston,01-03-2019,3,01-01-2019,443940-3-2019,Apparel,443940-3-2019,1898
0,0,Reid Payne,01-12-2019,12,01-01-2019,974922-12-2019,Travel,974922-12-2019,2202
79,633,Gianna Farrell,01-08-2015,8,01-01-2015,181777-8-2015,Travel,181777-8-2015,1866
0,0,Jenna Johnston,01-12-2019,12,01-01-2019,970586-12-2019,Apparel,970586-12-2019,1898
0,0,Arnold Anderson,01-07-2019,7,01-01-2019,118010-7-2019,Health,118010-7-2019,1559
0,0,Alissa Myers,01-05-2018,5,01-01-2018,271229-5-2018,Health,271229-5-2018,1840
0,0,Alfred Spencer,01-08-2016,8,01-01-2016,652656-8-2016,Books,652656-8-2016,2025
0,0,Albert Walker,01-04-2016,4,01-01-2016,597836-4-2016,Health,597836-4-2016,1910
0,0,Julia Ross,01-04-2018,4,01-01-2018,219313-4-2018,Books,219313-4-2018,2214
0,0,Paul Cunningham,01-06-2017,6,01-01-2017,498732-6-2017,Books,498732-6-2017,1920
25,269,Kirsten Chapman,01-04-2015,4,01-01-2015,862960-4-2015,Dining,862960-4-2015,1643
0,0,Myra Kelley,01-05-2017,5,01-01-2017,646528-5-2017,Books,646528-5-2017,2141
84,618,Eric Barrett,01-07-2015,7,01-01-2015,564641-7-2015,Departmental,564641-7-2015,1665
0,0,Jared Jones,01-05-2019,5,01-01-2019,979712-5-2019,Accessories,979712-5-2019,1714
0,0,Agata Martin,01-08-2016,8,01-01-2016,206057-8-2016,Apparel,206057-8-2016,1607
0,0,Frederick Henderson,01-07-2018,7,01-01-2018,665025-7-2018,Dining,665025-7-2018,1864
0,0,Lucas Henderson,01-03-2017,3,01-01-2017,472737-3-2017,Dining,472737-3-2017,1776
0,0,Maximilian Bailey,01-04-2019,4,01-01-2019,118695-4-2019,Travel,118695-4-2019,2198
0,0,Adelaide Crawford,01-08-2017,8,01-01-2017,788847-8-2017,Books,788847-8-2017,1634
0,0,Andrew Richards,01-08-2018,8,01-01-2018,372947-8-2018,Dining,372947-8-2018,1873
0,0,Oliver Morris,01-10-2016,10,01-01-2016,331687-10-2016,Books,331687-10-2016,1802
0,0,Jessica Morgan,01-08-2019,8,01-01-2019,338754-8-2019,Departmental,338754-8-2019,1560
0,0,Sarah Ferguson,01-05-2016,5,01-01-2016,555895-5-2016,Travel,555895-5-2016,1508
0,0,Jack Chapman,01-04-2016,4,01-01-2016,445213-4-2016,Health,445213-4-2016,1951
0,0,Adrianna Campbell,01-08-2019,8,01-01-2019,475324-8-2019,Apparel,475324-8-2019,1740
0,0,Vincent Murray,01-10-2018,10,01-01-2018,655012-10-2018,Accessories,655012-10-2018,2088
0,0,Justin Turner,01-10-2017,10,01-01-2017,891997-10-2017,Travel,891997-10-2017,1709
0,0,Frederick Sullivan,01-11-2018,11,01-01-2018,734539-11-2018,Dining,734539-11-2018,1784
0,0,Roman Lloyd,01-01-2019,1,01-01-2019,881124-1-2019,Departmental,881124-1-2019,1779
0,0,Emma Perkins,01-06-2018,6,01-01-2018,977044-6-2018,Health,977044-6-2018,1586
0,0,Garry Perkins,01-12-2017,12,01-01-2017,752775-12-2017,Books,752775-12-2017,1977
0,0,Agata Cole,01-04-2016,4,01-01-2016,846096-4-2016,Dining,846096-4-2016,2110
0,0,Spike Adams,01-07-2018,7,01-01-2018,859940-7-2018,Accessories,859940-7-2018,2112
18,850,Isabella Farrell,01-05-2015,5,01-01-2015,351712-5-2015,Apparel,351712-5-2015,2197
0,0,Alford Chapman,01-07-2018,7,01-01-2018,541915-7-2018,Travel,541915-7-2018,2039
0,0,Edwin Gibson,01-10-2017,10,01-01-2017,357156-10-2017,Departmental,357156-10-2017,1662
0,0,Ryan Cameron,01-06-2019,6,01-01-2019,184651-6-2019,Books,184651-6-2019,1525
55,691,Andrew Howard,01-02-2015,2,01-01-2015,657667-2-2015,Accessories,657667-2-2015,1697
0,0,Stuart Davis,01-09-2017,9,01-01-2017,632941-9-2017,Books,632941-9-2017,1921
58,706,Dainton Robinson,01-04-2015,4,01-01-2015,605251-4-2015,Apparel,605251-4-2015,1647
0,0,Alberta Scott,01-11-2016,11,01-01-2016,244337-11-2016,Health,244337-11-2016,2059
0,0,Adrian Robinson,01-06-2018,6,01-01-2018,296003-6-2018,Accessories,296003-6-2018,1601
68,143,Maddie Edwards,01-06-2015,6,01-01-2015,603879-6-2015,Travel,603879-6-2015,1795
0,0,Ryan Cameron,01-09-2017,9,01-01-2017,534521-9-2017,Travel,534521-9-2017,1525
0,0,Arthur Edwards,01-08-2019,8,01-01-2019,260856-8-2019,Dining,260856-8-2019,2209
0,0,Edith Tucker,01-06-2018,6,01-01-2018,543715-6-2018,Books,543715-6-2018,2106
0,0,Parker Kristian,01-04-2016,4,01-01-2016,388724-4-2016,Books,388724-4-2016,2128
0,0,David Carter,01-10-2016,10,01-01-2016,395939-10-2016,Travel,395939-10-2016,1930
0,0,Edgar Miller,01-12-2018,12,01-01-2018,734304-12-2018,Departmental,734304-12-2018,1757
0,0,Justin Craig,01-04-2019,4,01-01-2019,159156-4-2019,Apparel,159156-4-2019,1952
0,0,Tess Casey,01-01-2018,1,01-01-2018,595408-1-2018,Dining,595408-1-2018,1897
0,0,Elian Gibson,01-02-2016,2,01-01-2016,710304-2-2016,Apparel,710304-2-2016,1815
0,0,Jordan Armstrong,01-10-2018,10,01-01-2018,671313-10-2018,Books,671313-10-2018,1997
0,0,Lenny Cooper,01-06-2018,6,01-01-2018,857068-6-2018,Books,857068-6-2018,2010
0,0,Chelsea Moore,01-10-2017,10,01-01-2017,965422-10-2017,Dining,965422-10-2017,2079
0,0,Miley Hall,01-07-2018,7,01-01-2018,924623-7-2018,Travel,924623-7-2018,2178
0,0,Elise Campbell,01-07-2019,7,01-01-2019,649968-7-2019,Apparel,649968-7-2019,1907
0,0,Sienna Harper,01-07-2016,7,01-01-2016,479983-7-2016,Health,479983-7-2016,2037
21,726,Penelope Kelley,01-06-2015,6,01-01-2015,138821-6-2015,Health,138821-6-2015,1960
0,0,Jessica Kelly,01-09-2017,9,01-01-2017,731567-9-2017,Departmental,731567-9-2017,1592
0,0,Dominik Thomas,01-05-2018,5,01-01-2018,811604-5-2018,Health,811604-5-2018,1918
0,0,Lucy Riley,01-05-2016,5,01-01-2016,108449-5-2016,Dining,108449-5-2016,1945
0,0,Edith Ross,01-12-2016,12,01-01-2016,754745-12-2016,Travel,754745-12-2016,1819
0,0,Stuart Crawford,01-02-2017,2,01-01-2017,633725-2-2017,Health,633725-2-2017,2195
0,0,Stuart Foster,01-08-2019,8,01-01-2019,335879-8-2019,Apparel,335879-8-2019,1617
0,0,Parker Kristian,01-03-2017,3,01-01-2017,591702-3-2017,Departmental,591702-3-2017,1950
0,0,Dominik Adams,01-08-2016,8,01-01-2016,138400-8-2016,Travel,138400-8-2016,2026
0,0,Adam Harris,01-05-2019,5,01-01-2019,236880-5-2019,Dining,236880-5-2019,1928
0,0,Oliver Stewart,01-09-2019,9,01-01-2019,678418-9-2019,Travel,678418-9-2019,1539
38,995,Abigail Craig,01-04-2015,4,01-01-2015,365576-4-2015,Books,365576-4-2015,2030
0,0,Adrian Cole,01-06-2017,6,01-01-2017,490306-6-2017,Apparel,490306-6-2017,2130
36,472,Fiona Higgins,01-10-2015,10,01-01-2015,452429-10-2015,Accessories,452429-10-2015,2047
73,937,Charlie Wells,01-01-2015,1,01-01-2015,114000-1-2015,Health,114000-1-2015,1532
0,0,Vanessa Mitchell,01-08-2016,8,01-01-2016,238525-8-2016,Apparel,238525-8-2016,1983
76,975,Jordan Armstrong,01-09-2015,9,01-01-2015,153594-9-2015,Health,153594-9-2015,1997
0,0,Adelaide Crawford,01-05-2016,5,01-01-2016,835819-5-2016,Books,835819-5-2016,1634
0,0,Dominik Harris,01-09-2019,9,01-01-2019,332996-9-2019,Apparel,332996-9-2019,1974
0,0,Savana Baker,01-08-2016,8,01-01-2016,585843-8-2016,Accessories,585843-8-2016,1613
0,0,Richard Kelly,01-10-2016,10,01-01-2016,728778-10-2016,Dining,728778-10-2016,1771
0,0,Gianna Baker,01-06-2018,6,01-01-2018,251323-6-2018,Travel,251323-6-2018,2095
0,0,Elise Turner,01-11-2019,11,01-01-2019,841958-11-2019,Apparel,841958-11-2019,1670
0,0,Heather Harper,01-04-2019,4,01-01-2019,572466-4-2019,Books,572466-4-2019,1549
0,0,Florrie Roberts,01-09-2016,9,01-01-2016,315067-9-2016,Dining,315067-9-2016,1965
31,477,Clark Morrison,01-01-2015,1,01-01-2015,432542-1-2015,Accessories,432542-1-2015,1935
0,0,Andrew Richards,01-08-2017,8,01-01-2017,988954-8-2017,Travel,988954-8-2017,1873
0,0,Ryan Brown,01-11-2018,11,01-01-2018,460282-11-2018,Apparel,460282-11-2018,1624
0,0,Sydney Morgan,01-08-2019,8,01-01-2019,265854-8-2019,Health,265854-8-2019,1871
0,0,Elian Higgins,01-07-2017,7,01-01-2017,963804-7-2017,Travel,963804-7-2017,1847
0,0,Kristian Jones,01-01-2017,1,01-01-2017,329381-1-2017,Books,329381-1-2017,1896
0,0,Kellan Owens,01-01-2016,1,01-01-2016,296379-1-2016,Health,296379-1-2016,1899
0,0,Parker Kristian,01-06-2016,6,01-01-2016,730184-6-2016,Accessories,730184-6-2016,2128
0,0,Adison Payne,01-08-2018,8,01-01-2018,969576-8-2018,Apparel,969576-8-2018,1626
34,877,Adrianna Campbell,01-11-2015,11,01-01-2015,576583-11-2015,Books,576583-11-2015,2072
93,994,Edith Baker,01-05-2015,5,01-01-2015,136012-5-2015,Health,136012-5-2015,1591
0,0,James Roberts,01-11-2017,11,01-01-2017,559670-11-2017,Apparel,559670-11-2017,2118
0,0,Sabrina Morgan,01-12-2019,12,01-01-2019,555884-12-2019,Dining,555884-12-2019,1812
0,0,Paul Ryan,01-09-2019,9,01-01-2019,142015-9-2019,Books,142015-9-2019,2133
0,0,Gianna Hamilton,01-02-2018,2,01-01-2018,562634-2-2018,Dining,562634-2-2018,1777
57,340,Naomi Turner,01-03-2015,3,01-01-2015,476986-3-2015,Health,476986-3-2015,2017
0,0,Lucas Henderson,01-12-2016,12,01-01-2016,325043-12-2016,Accessories,325043-12-2016,2083
0,0,Rosie Miller,01-02-2017,2,01-01-2017,210636-2-2017,Accessories,210636-2-2017,1911
0,0,Miller West,01-01-2019,1,01-01-2019,417519-1-2019,Apparel,417519-1-2019,1713
40,317,Ned Jones,01-03-2015,3,01-01-2015,647621-3-2015,Apparel,647621-3-2015,2190
0,0,Alexander Adams,01-10-2016,10,01-01-2016,750509-10-2016,Health,750509-10-2016,1600
0,0,Frederick Baker,01-11-2017,11,01-01-2017,834468-11-2017,Dining,834468-11-2017,1571
0,0,Savana Baker,01-06-2017,6,01-01-2017,600190-6-2017,Books,600190-6-2017,1613
0,0,Paul Ryan,01-12-2019,12,01-01-2019,726757-12-2019,Health,726757-12-2019,2133
0,0,Bruce Hamilton,01-01-2016,1,01-01-2016,187644-1-2016,Apparel,187644-1-2016,1814
0,0,April Cunningham,01-10-2016,10,01-01-2016,317453-10-2016,Health,317453-10-2016,1751
0,0,Lydia Roberts,01-04-2016,4,01-01-2016,812341-4-2016,Books,812341-4-2016,2131
0,0,Charlotte Fowler,01-10-2018,10,01-01-2018,883659-10-2018,Dining,883659-10-2018,1912
0,0,Miller Ted,01-12-2018,12,01-01-2018,792973-12-2018,Accessories,792973-12-2018,2041
0,0,Aiden Chapman,01-08-2017,8,01-01-2017,799578-8-2017,Health,799578-8-2017,2138
22,440,Elian Grant,01-04-2015,4,01-01-2015,163772-4-2015,Departmental,163772-4-2015,1748
0,0,Nicole Kelley,01-10-2017,10,01-01-2017,870358-10-2017,Books,870358-10-2017,1926
0,0,Adrian Spencer,01-12-2016,12,01-01-2016,519623-12-2016,Accessories,519623-12-2016,1602
0,0,Vincent Chapman,01-08-2017,8,01-01-2017,663890-8-2017,Dining,663890-8-2017,2091
0,0,Elise Turner,01-03-2016,3,01-01-2016,736408-3-2016,Dining,736408-3-2016,1670
0,0,Jordan Warren,01-02-2017,2,01-01-2017,200642-2-2017,Departmental,200642-2-2017,2199
34,326,Alisa Elliott,01-08-2015,8,01-01-2015,893698-8-2015,Health,893698-8-2015,2098
0,0,Alexander Adams,01-05-2017,5,01-01-2017,127910-5-2017,Books,127910-5-2017,1600
52,667,Lydia Davis,01-01-2015,1,01-01-2015,450639-1-2015,Apparel,450639-1-2015,1708
56,805,Alfred Payne,01-12-2015,12,01-01-2015,907983-12-2015,Dining,907983-12-2015,1501
0,0,Adrianna Richardson,01-01-2019,1,01-01-2019,718022-1-2019,Books,718022-1-2019,2090
92,274,Sawyer Andrews,01-07-2015,7,01-01-2015,871055-7-2015,Apparel,871055-7-2015,2114
0,0,Adrianna Campbell,01-06-2016,6,01-01-2016,675460-6-2016,Health,675460-6-2016,2072
0,0,Daryl Williams,01-06-2017,6,01-01-2017,194642-6-2017,Dining,194642-6-2017,1954
0,0,Lucia Kelley,01-07-2018,7,01-01-2018,287148-7-2018,Accessories,287148-7-2018,1653
0,0,Adrian Barnes,01-11-2018,11,01-01-2018,819713-11-2018,Books,819713-11-2018,2120
0,0,Owen Adams,01-07-2016,7,01-01-2016,530813-7-2016,Apparel,530813-7-2016,2076
0,0,Dominik Allen,01-02-2017,2,01-01-2017,779528-2-2017,Departmental,779528-2-2017,1772
0,0,Julia Anderson,01-10-2017,10,01-01-2017,373547-10-2017,Departmental,373547-10-2017,1990
0,0,Kevin Scott,01-07-2018,7,01-01-2018,417930-7-2018,Departmental,417930-7-2018,1730
0,0,Luke Barrett,01-08-2017,8,01-01-2017,370759-8-2017,Departmental,370759-8-2017,2154
66,596,Chelsea Riley,01-04-2015,4,01-01-2015,701889-4-2015,Health,701889-4-2015,1767
37,511,Alissa Watson,01-02-2015,2,01-01-2015,580941-2-2015,Books,580941-2-2015,1825
0,0,Adrianna Barrett,01-07-2016,7,01-01-2016,894115-7-2016,Books,894115-7-2016,2081
0,0,Paul Ryan,01-05-2016,5,01-01-2016,503417-5-2016,Departmental,503417-5-2016,2133
72,144,Tyler Turner,01-11-2015,11,01-01-2015,801230-11-2015,Health,801230-11-2015,1557
0,0,Daryl Williams,01-09-2018,9,01-01-2018,324039-9-2018,Travel,324039-9-2018,1954
0,0,Dale Russell,01-02-2016,2,01-01-2016,181431-2-2016,Accessories,181431-2-2016,1902
0,0,Elian Gibson,01-03-2019,3,01-01-2019,767434-3-2019,Health,767434-3-2019,1815
0,0,Adison Miller,01-04-2018,4,01-01-2018,137787-4-2018,Books,137787-4-2018,1739
0,0,Emily Russell,01-05-2018,5,01-01-2018,493607-5-2018,Accessories,493607-5-2018,2115
0,0,Andrew Douglas,01-05-2018,5,01-01-2018,800328-5-2018,Books,800328-5-2018,1813
0,0,Olivia Carter,01-12-2018,12,01-01-2018,893695-12-2018,Health,893695-12-2018,1830
0,0,Moore Alexia,01-04-2018,4,01-01-2018,360984-4-2018,Travel,360984-4-2018,1868
0,0,Sophia Wright,01-01-2016,1,01-01-2016,705120-1-2016,Accessories,705120-1-2016,2151
0,0,Arianna Wilson,01-11-2018,11,01-01-2018,669833-11-2018,Travel,669833-11-2018,1712
0,0,Roland Ellis,01-05-2018,5,01-01-2018,878426-5-2018,Health,878426-5-2018,1856
54,391,Charlotte Fowler,01-07-2015,7,01-01-2015,600970-7-2015,Departmental,600970-7-2015,1912
0,0,Haris Casey,01-12-2019,12,01-01-2019,677987-12-2019,Departmental,677987-12-2019,1999
0,0,Samantha Evans,01-10-2016,10,01-01-2016,550133-10-2016,Dining,550133-10-2016,2147
0,0,Kate Rogers,01-07-2018,7,01-01-2018,632246-7-2018,Books,632246-7-2018,2046
0,0,Martin Bennett,01-05-2018,5,01-01-2018,950663-5-2018,Travel,950663-5-2018,2043
0,0,Spike Evans,01-06-2019,6,01-01-2019,683947-6-2019,Departmental,683947-6-2019,2049
0,0,Paul Warren,01-01-2017,1,01-01-2017,284205-1-2017,Health,284205-1-2017,1803
0,0,Sabrina Martin,01-06-2018,6,01-01-2018,577667-6-2018,Travel,577667-6-2018,1857
0,0,Violet Martin,01-08-2018,8,01-01-2018,472069-8-2018,Health,472069-8-2018,1562
0,0,Marcus Clark,01-05-2019,5,01-01-2019,107608-5-2019,Dining,107608-5-2019,1678
78,564,Arthur Morrison,01-05-2015,5,01-01-2015,549766-5-2015,Books,549766-5-2015,2013
0,0,Kristian Scott,01-02-2017,2,01-01-2017,212322-2-2017,Apparel,212322-2-2017,1575
0,0,Eric Fowler,01-04-2016,4,01-01-2016,232656-4-2016,Departmental,232656-4-2016,2042
0,0,Maria Wells,01-07-2017,7,01-01-2017,170891-7-2017,Books,170891-7-2017,1905
0,0,Carina Ryan,01-04-2016,4,01-01-2016,346147-4-2016,Apparel,346147-4-2016,2149
56,913,Max Martin,01-02-2015,2,01-01-2015,659607-2-2015,Departmental,659607-2-2015,1877
0,0,Miley Reed,01-10-2019,10,01-01-2019,943886-10-2019,Health,943886-10-2019,1752
0,0,Adelaide Murray,01-09-2017,9,01-01-2017,963874-9-2017,Departmental,963874-9-2017,1844
0,0,Gianna Hamilton,01-12-2018,12,01-01-2018,509642-12-2018,Health,509642-12-2018,1777
